contents,sentiment,votes,againsts
很多偏僻的地方确实处处隐藏着危险，当年跟前女友在兰州白塔上嘿咻，刚刚入港，突然跳出一个二逼，说自己是吸毒的，要十元钱买毒品，害的老子当时一泻千里，从此早泄，前女友的大奶还被他看了个够,0.9945717932221628,0,0
这种案件 是否和 东莞被封 有一定间接关系,0.9944611532171821,9,0
还是要加强高校的鲁管教育，拯救女孩的同时，也是在挽救小伙子。,0.9943546152765795,0,0
从二楼那词不达意的文字组织表达能力和其错乱混乱的逻辑上看它应该是个装笔流浪在京的广西人。,0.9943066336742793,6,0
说别人脑残之前你没有默默地看一下自己的手机么？一个跑步机就能解决的问题为什么非得拿自己的命去赌别人不犯错？,0.9940754840199232,0,0
做为一个女娃的爸爸，看到这样的文章，也很揪心，又很后怕,0.9939210151075554,3,0
嗯，多保重，祝顺顺利利做妈妈,0.9937100032424602,0,0
回到任何一个朝代你浙江都是被虐的货，相反我云南山高皇帝远一般战火过不来。所以我们云南的原住民族众多都保留了下来，相反历来浙江受南北两方的虐待，谁来都屠！另外还有来自海上倭寇的威胁！,0.9936453764100662,0,0
以后年轻姑娘出行，一定要搭伴而行。这个凶手必须凌迟处死，先鞭刑。,0.9934288391527208,3,0
流浪汉以后会越来越多。因为这是盛世。,0.9933628489239086,1,0
唉，社会上咋这么多令人揪心的事[羞羞],0.9933006189134449,0,0
中西部的把东部沿海到美国西海岸移民呢,0.9932406019962868,0,0
现在不论在任何地方，包括乡村、城镇、特别是闹市区的、以及景区、公园、健身区，花园等等，不论白天夜晚，每一个角落，都存在着那些鬼鬼祟祟的狼心狗肺的魔鬼。,0.99300200567509,1,0
心痛，希望这位师姐一路走好…,0.9927903903006242,0,0
我就纳闷，经常看到很多年轻的单身女子，戴着耳机，一个人，就喜欢往僻静的地方散步,0.9923860331330081,638,0
你建议的这种做法和德国纳粹“管理”犹太人、吉普赛人等有多少本质上的区别？,0.9923539252751663,2,0
呵呵，你更难让人相信，还为钱犯罪，骄傲啊,0.9923204739091763,0,0
主要是应该练好身体。崇尚细胳膊细腿的观念不行,0.9922930582433046,2,0
天天笑印度是强奸之都，娶不起加男女比例失衡，再下去我们国家也差不多了。,0.992282426021338,1,0
这个社会千万不要相信都是好人，恶魔在人间。,0.9922359801176279,0,0
为高效点赞，为悲剧默哀。,0.9919825040248094,0,0
人家重庆人才不野蛮呢，重庆人只会在公车上因为坐过站和司机文明讨论半小时，然后在长江大桥上……呵呵……,0.9919191549303675,1,0
朋友，你是真的想得有点多。想象力不在我之下。<br>但故事的剧情其实很简单，24岁这个男人想性侵女方，女方抵抗辱骂性侵者，<br>性侵者恼羞成怒，随后杀之。。,0.9918362024393634,12,0
上层建筑和底层人民的阶级矛盾日益尖锐，社会上不道德无底线的事会越来越多。,0.9916935296967527,0,0
唉！漂亮女性真的要学会保护自己。,0.9915819855235871,0,0
把犯罪说的如此清新脱俗，还尼玛这么多人赞,0.9912907240420376,1,0
当年江浙要饭到东北做坏事的特别多，都是你的长辈，你问问当年他们是怎么逃荒要饭捡破烂打把势卖艺走街串巷的。[狗],0.9911902737900263,11,0
当年江浙要饭到东北做坏事的特别多，都是你的长辈，你问问当年他们是怎么逃荒要饭捡破烂打把势卖艺走街串巷的。[狗],0.9911902737900263,85,0
"预言: 犯罪的基本上都有前科,铁一样的规律!!",0.9911828831789936,0,0
她一定是新闻联播看多了，真以为是世界上最安全的国家。,0.9909067818361623,0,0
她一定是新闻联播看多了，真以为是世界上最安全的国家。,0.9909067818361623,1,0
愿举头三尺有神明，弄死这些人面兽心的豺狼。愿天下和平安好。,0.990831132819497,0,0
培养多年的大学生又没了心痛,0.990804541414635,0,0
那怎么办？家长跟着，还是限制自由？,0.9906871526584848,0,0
这段时间好多奸杀案，5000万光棍没有性生活变态的多,0.9895783115650922,1,0
估计又多一个失独家庭，哎！就算有钱又能怎样？需要深思和反思的问题太多了！,0.9895605778736163,1,0
了解广西人的非广东人莫属，广东人才是被广西伤害的最大的受害者。,0.9895480399097157,2,0
现在人好残忍，对生命一点敬畏都没有,0.9895051803730633,0,0
年轻女子遇害案件频发，同两类不稳定因素有关，网络贷款和扫黄打非。前几次有夜跑和顺风车背锅，这次看来只能找公园了……,0.9892746655263425,12,0
我还待在这个狗屁国家干嘛，可惜学的是这个狗屁汉语，在有学习外语出去的冲动难啊。,0.9891780402986308,0,0
去年不是也有一个中国留学英国的女孩被骗入房间被奸杀的事还受尽折磨呢，任何国家都有恶毒之人,0.9888834754457101,1,0
莫怨乞讨流浪汉<br>自身检点可保全<br>出门三步便江湖<br>常听老言吃饱饭,0.9888643014538173,0,0
和美丑关系不大。主要是运气好不好，以后越来越不安全。中国很多光棍村，NHK拍过纪录片,0.9887843004696889,1,0
人格？我村规一下。那就是人的尊严。我这写的确实不严谨。,0.9882974934286402,3,1
当代社会垃圾人太多了，好人难活啊。,0.9882946283453617,1,0
做官算个屁人才，整天官本位思想难怪你那里那么穷，有种比一比两院院士和科学家，还有企业家，江浙把其他地方爆出屎来,0.9881232910559572,26,0
拜托父母们再让你们的孩子各种成才的同时，先学会自我保护！,0.9881074364132983,0,0
应该像管控新疆某族人一样管控广西！,0.9880675234326609,7,0
那是义愤杀人，跟战场撕杀类同，完全不同于丧失人性的犯罪。,0.9880089261596543,0,0
从来没有什么绝对平等，这种渣子能和社会精英平等？他有人格？你在做梦吧？或者是脑子有问题,0.9879837535152142,3,0
想想自己常常独自出门旅行，也是自己运气好,0.9876691985048608,0,0
早就说了，低级犯罪，有摄像头，DND就跑不了，又没有政治背景专门消灭这类证据。老百姓跑不了，这欲望为自己买单。,0.9874297172806972,0,0
不必护短，广西留守儿童真的多。,0.9873789075662055,2,0
广西本地人强奸杀死幼女的，仇杀的，用车撞死人的网易报道的数不过来了,0.9872623222812775,2,0
真的是畜生，培养一个大学生容易吗,0.9872327453106949,0,0
一个渣子害死一个精心培养的精英人才，该凌迟！,0.9870968997636734,68,0
这破案速度可以，赞一个,0.9870917431206897,0,0
放开一些市场 释放一些欲望 就会好很多,0.9866891366144336,11,0
哎……有美丽外表，没有美丽的人生！！！！！严惩犯罪分子,0.9863788448937174,0,0
中国破案快，美国破案慢,0.9862843140102133,1,0
你来叼死我吧。儿子。有前科还光明正大。曹,0.9862758231057492,0,0
所以说，学历再高，不如具备基本的生活技能（不是烧火做饭），现在的社会总是表面一副祥和，其实恶人越来越多,0.9857172616200167,0,0
这一件件血淋淋的事应当让人们清醒了，萱萱的夸夸其谈不能信，否则，什么时候遭此厄运都不知道。,0.9854933764994815,9,0
东x完关闭后，女大学生死亡率增加250%<br>快x播灭种后，女中学生死亡率增加250%,0.9852069488528991,0,0
东x完关闭后，女大学生死亡率增加250%<br>快x播灭种后，女中学生死亡率增加250%,0.9852069488528991,0,0
一个无犯罪记录证明就把很多想洗心革面的人逼回到老路上了……,0.9848343838793766,0,0
这狗种明显是一个没进化好的猴子，不算人,0.9846727818177056,2,0
强烈拥护国家法律法规能不能改改，对杀人犯不管什么原因都要求判死刑，社会就不会那么多轻易就想着去杀人的人,0.9846032808403332,10,0
现在才深刻的体会到，新疆是最安全的地方,0.9843890552845975,1,0
可悲可叹,0.9843801202322,0,0
对女孩的之类案件要恢复凌迟车裂！,0.9842945476231021,2,0
这个西湖分局的民警应该进学校了，还广西省。😂😂😂😂,0.9841263023124807,2,0
有些地方的人几乎家家户户人人有前科，他们引以为豪，这是他们的资本,0.9841039945814696,0,0
一楼没毛病，现在有前科的都是重点关注对象，,0.9839459556388043,0,0
现在不就是对有前科的人太宽容了？打架斗殴酒驾，关进去罚点钱，老子出来照样吃香喝辣还是一条好汉。试想有前科的人如果在社会上是会寸步难行的，那么他们在犯事前还会不会那么轻易的拔出拳头？,0.983785739046229,2,0
掠闻此讯太伤神，更怜女孩父母心。严惩凶手增防范，女生晚出要小心。,0.9837249864539852,2,0
唉，这女孩的父母怎么承受得了啊,0.9836973190187542,0,0
你是萨比[大笑][大笑][大笑],0.9836745438714697,0,0
南方除江浙沪治安还算好一点，其余的，太多好勇斗狠之人，以暴力野蛮为荣。,0.9835571488892749,13,0
让人心痛,0.9834194814414732,1,0
破案速度还挺快,0.9833207611302869,2,0
很难，性是很难压抑的，必须有渠道宣泄。但是中国男多女少，以后会越来越不安全,0.9832759208577787,2,0
社会乱象丛生！ 年轻女人不应该去一个荒野的地方,0.9829182699814314,0,0
三楼没见过世面才会说出这种无脑的话。整天好勇斗狠打打杀杀的话，广东人就没钱施舍给你这个荷兰乞丐了,0.9828471952406291,1,0
不严打啊，很多犯罪都是法律在纵容  比如拐卖儿童抓到处死犯罪率自然就降下来了,0.9827087474858149,0,0
大学生，大学生。现在的大学都教了些什么？,0.9826445942967569,0,0
大叔你贵庚啊，我们浙江以前治安很好的,0.9826367574289352,0,0
其实哪里都有好人坏人，但一方水土，养一方人，整体素质确实有高低，我认为江浙一带人的整体素质，包括文化素养、文明程度、科研文化贡献比比广西这边确实高多了，不争的事实,0.9825836748564984,1,0
叫广西省还会发展的快一点，让劣等种族管理对汉人和他们自己都是灾难。看看隔壁广东就一清二楚了，自治就是广西落后的根本原因！,0.9825517606720034,11,0
哪里有那么多的诗和远方,0.9822595738942734,1,0
坏人还是那么多，只是现在的媒体传播速度太快太广而已,0.9822361702082744,2,0
支持一楼，广东也应该学学，太多外省乡下捞笔跑来广东饭醉搞到广东乌烟瘴气，特别是把贺兰、冬被、蝴蓝这三大抿工和醉饭芬吇输出地的人襟址出省，保证荃郭饭醉率降大半。,0.9822203496405024,0,0
